Date,QUIC Canadian Fund Return,S&P/TSX Composite Total Return Index
08-05-2021,185.99,179.39
08-06-2021,187.11,180.27
08-09-2021,186.46,179.94
08-10-2021,188.14,180.45
08-11-2021,189.11,180.96
08-12-2021,188.3,180.78
08-13-2021,187.22,180.75
08-16-2021,186.09,180.48
08-17-2021,184.43,179.43
08-18-2021,184.19,178.92
08-19-2021,183.61,178.17
08-20-2021,184.94,179.26
08-23-2021,186.46,180.48
08-24-2021,187.12,181.14
08-25-2021,186.91,181.49
08-26-2021,186.8,180.76
08-27-2021,188.9,182
08-30-2021,189.28,181.63
08-31-2021,190.48,181.53
09-01-2021,191.62,182.48
09-02-2021,192.61,183.44
09-03-2021,192.83,183.68
09-07-2021,192.52,183.58
09-08-2021,193.08,183.03
09-09-2021,193.01,182.73
09-10-2021,193.72,182.09
09-13-2021,194.27,182.39
09-14-2021,193.27,181.46
09-15-2021,195.12,182.71
09-16-2021,195,181.94
09-17-2021,194.16,180.95
09-20-2021,190.26,178
09-21-2021,191.95,178.8
09-22-2021,194.54,180.19
09-23-2021,189.18,180.74
09-24-2021,193.23,180.23
09-27-2021,193.68,180.81
09-28-2021,191.36,178.41
09-29-2021,191.45,178.27
09-30-2021,190.9,177.49
10-01-2021,190.34,178.21
10-04-2021,192.01,177.4
10-05-2021,191.65,178.56
10-06-2021,189.72,178.64
10-07-2021,190.97,180.71
10-08-2021,190.89,180.71
10-12-2021,193.08,180.9
10-13-2021,194.43,182.5
10-14-2021,196.84,184.29
10-15-2021,196.56,185.25
10-18-2021,195.67,185.75
10-19-2021,196.17,186.65
10-20-2021,196.32,187.55
10-21-2021,196.79,187.77
10-22-2021,197.47,187.81
10-25-2021,197,188.52
10-26-2021,196.71,187.53
10-27-2021,194.26,185.6
10-28-2021,196.82,187.76
10-29-2021,195.8,186.4
11-01-2021,197,188.26
11-02-2021,195.45,187.57
11-03-2021,196.4,188.42
11-04-2021,196.81,189.1
11-05-2021,200.25,190.11
11-08-2021,201.95,191.01
11-09-2021,201.78,191.34
11-10-2021,200.44,190.17
11-11-2021,201.94,191.23
11-12-2021,203.15,192.99
11-15-2021,202.29,192.24
11-16-2021,202.54,192.55
11-17-2021,198.54,191.99
11-18-2021,196.8,191.87
11-19-2021,196.65,191.15
11-22-2021,196.31,189.96
11-23-2021,197.18,190.29
11-24-2021,197.37,191.14
11-25-2021,198.22,191.71
11-26-2021,194.45,187.39
11-29-2021,194.27,187.66
11-30-2021,190.12,183.37
12-01-2021,188.43,181.65
12-02-2021,189.42,184.35
12-03-2021,188.53,183.2
12-06-2021,189.25,185.23
12-07-2021,194.91,187.92
12-08-2021,192.64,187.19
12-09-2021,189.47,185.92
12-10-2021,189.93,185.61
12-13-2021,187.83,184.35
12-14-2021,186.22,183.54
12-15-2021,186.31,184.61
12-16-2021,187.45,184.35
12-17-2021,189.36,184.35
12-20-2021,187.77,182.58
12-21-2021,190.77,186.02
12-22-2021,191.05,187.31
12-23-2021,191.25,188.65
12-24-2021,191.35,188.79
12-29-2021,192.23,189.81
12-30-2021,193.62,189.55
12-31-2021,193.93,188.99
01-04-2022,194.17,189.11
01-05-2022,191.54,187.36
01-06-2022,192.12,187.65
01-07-2022,192.45,187.85
01-10-2022,192.45,187.75
01-11-2022,194.04,189.55
01-12-2022,194.8,190.62
01-13-2022,193.91,189.72
01-14-2022,195.18,190.29
01-17-2022,196,191.9
01-18-2022,194.35,189.55
01-19-2022,195.14,188.95
01-20-2022,193.17,187.65
01-21-2022,189.19,183.76
01-24-2022,187.79,183.32
01-25-2022,187.83,183.6
01-26-2022,187.89,183.64
01-27-2022,188.06,183.18
01-28-2022,188.22,184.97
01-31-2022,190.29,188.21
02-01-2022,193.64,190.18
02-02-2022,193.27,190.57
02-03-2022,192,188.17
02-04-2022,194.26,189.76
02-07-2022,193.22,189.44
02-08-2022,192.69,190.7
02-09-2022,194.93,192.73
02-10-2022,193.28,192.08
02-11-2022,193.25,192.24
02-14-2022,192.62,190.61
02-15-2022,194.29,191.95
02-16-2022,193.24,190.89
02-17-2022,190.92,189.04
02-18-2022,188.66,187.54
02-22-2022,187.42,186.68
02-23-2022,186.51,185.23
02-24-2022,188.33,185.41
02-25-2022,191.26,188.55
02-28-2022,191.87,188.73
03-01-2022,192.94,187.67
03-02-2022,194.37,189.93
03-03-2022,193.55,189.93
03-04-2022,195.41,191.31
03-07-2022,194.01,190.44
03-08-2022,194.46,189.8
03-09-2022,195.89,192.18
03-10-2022,196.89,193
03-11-2022,196.15,191.93
03-14-2022,191.48,189.5
03-15-2022,191.46,189.58
03-16-2022,194.49,192.1
03-17-2022,198.26,194.86
03-18-2022,198.01,195.29
03-21-2022,199.66,197
03-22-2022,200.29,197.59
03-23-2022,201.21,196.33
03-24-2022,200.39,196.41
03-25-2022,200.12,197.08
03-28-2022,199.53,196.83
03-29-2022,201.1,197.81
03-30-2022,201.25,197.86
03-31-2022,200.45,196.2
04-01-2022,201.41,196.76
04-04-2022,201.86,198.03
04-05-2022,199.05,196.64
04-06-2022,198.28,195.36
04-07-2022,199.01,195.88
04-08-2022,199.01,196.23
04-11-2022,197.42,195.48
04-12-2022,198.05,194.81
04-13-2022,199.47,195.91
04-14-2022,199.54,196.07
04-18-2022,199.84,196.28
04-19-2022,200.32,197.54
04-20-2022,200.57,197.36
04-21-2022,196.92,194.23
04-22-2022,193.02,190.18
04-25-2022,191.85,188.62
04-26-2022,187.49,185.74
04-27-2022,188.43,186.22
04-28-2022,191.22,189.62
04-29-2022,188.76,186.47
05-02-2022,188.53,185.84
05-03-2022,191.33,187.75
05-04-2022,194.48,190.27
05-05-2022,189.41,185.88
05-06-2022,187.47,185.31
05-09-2022,180.75,179.62
05-10-2022,179.89,178.64
05-11-2022,178.69,178.2
05-12-2022,177.39,177.08
05-13-2022,182.59,180.68
05-16-2022,184.03,181.66
05-17-2022,186.99,184.22
05-18-2022,183.38,180.72
05-19-2022,185.6,181.45
05-20-2022,185.08,181.59
05-24-2022,185.78,182.44
05-25-2022,186.76,183.33
05-26-2022,189.53,184.7
05-27-2022,192.15,186.65
05-30-2022,194.73,188.24
05-31-2022,191.91,186.57
06-01-2022,192.23,186.45
06-02-2022,196.27,189.36
06-03-2022,193.18,187.19
06-06-2022,193.13,187.45
06-07-2022,195.29,188.44
06-08-2022,194.1,187.24
06-09-2022,192,185.23
06-10-2022,188.24,182.62
06-13-2022,182.49,177.83
06-14-2022,180.48,176.18
06-15-2022,181.35,176.76
06-16-2022,173.37,171.34
06-17-2022,171.48,170.68
06-20-2022,174.65,172.97
06-21-2022,175.09,173.65
06-22-2022,171.03,171.37
06-23-2022,168.52,168.8
06-24-2022,172.29,171.94
06-27-2022,174.27,173.75
06-28-2022,174.17,173.42
06-29-2022,170.86,172.29
06-30-2022,168.48,170.33
07-04-2022,171.65,171.92
07-05-2022,169.75,170.16
07-06-2022,168.01,169.22
07-07-2022,171.5,172.34
07-08-2022,171.22,171.97
07-11-2022,168.63,170.11
07-12-2022,166.96,168.86
07-13-2022,166.64,168.29
07-14-2022,163.32,165.71
07-15-2022,164.62,166.3
07-18-2022,167.38,168.12
07-19-2022,169.37,171.21
07-20-2022,171.62,171.96
07-21-2022,172.55,172.34
07-22-2022,170.86,171.63
07-25-2022,172.23,172.84
07-26-2022,169.37,171.65
07-27-2022,172.13,174.2
07-28-2022,175.8,176.05
07-29-2022,180.72,178.26
08-02-2022,179.9,176.56
08-03-2022,179.36,176.93
08-04-2022,180.72,177.25
08-05-2022,180.49,177.64
08-08-2022,181.86,178.09
08-09-2022,180.07,177.27
08-10-2022,183.2,180.05
08-11-2022,184.82,181.03
08-12-2022,186.66,182.84
08-15-2022,188.02,182.85
08-16-2022,188.48,183.66
08-17-2022,186.75,182.87
08-18-2022,188.26,183.65
08-19-2022,185.76,182.26
08-22-2022,183.42,181.07
08-23-2022,184.44,181.19
08-24-2022,185.32,181.53
08-25-2022,186.43,182.9
08-26-2022,182.29,180.2
08-29-2022,181.54,179.86
08-30-2022,178.91,177.02
08-31-2022,178.64,175.4
09-01-2022,176.49,173.74
09-02-2022,177.07,174.91
09-06-2022,175.44,173.25
09-07-2022,176.27,174.68
09-08-2022,177.9,176.28
09-09-2022,181.48,179.55
09-12-2022,182.52,181.5
09-13-2022,179.63,178.4
09-14-2022,180.69,179.24
09-15-2022,178.54,177.79
09-16-2022,176.7,176.2
09-19-2022,177.96,177.81
09-20-2022,175.05,176.07
09-21-2022,172.86,174.4
09-22-2022,169.93,172.76
09-23-2022,164.5,168.03
09-26-2022,162.43,166.63
09-27-2022,162.27,166.51
09-28-2022,165.94,169.79
09-29-2022,164.44,167.91
09-30-2022,164.54,167.93
10-03-2022,169.29,171.99
10-04-2022,174.8,176.45
10-05-2022,174.21,175.21
10-06-2022,172.56,172.98
10-07-2022,169.42,169.37
10-11-2022,166.54,166.03
10-12-2022,166.79,165.94
10-13-2022,169.41,169.65
10-14-2022,166.91,167.04
10-17-2022,169.54,169.72
10-18-2022,170.46,171.34
10-19-2022,170.4,170.21
10-20-2022,168.9,169.35
10-21-2022,170.24,171.92
10-24-2022,170.02,172.45
10-25-2022,170.95,174.19
10-26-2022,173.84,175.85
10-27-2022,173.99,176.51
10-28-2022,174.22,177.63
10-31-2022,173.65,177.29
11-01-2022,174.46,178.12
11-02-2022,171.27,175.93
11-03-2022,171.6,175.6
11-04-2022,172.8,177.51
11-07-2022,174.22,178.38
11-08-2022,173.26,179.47
11-09-2022,171.01,176.59
11-10-2022,176.8,182.49
11-11-2022,177.72,183.59
11-14-2022,176.15,181.98
11-15-2022,178.13,182.65
11-16-2022,176.46,182.34
11-17-2022,175.71,181.69
11-18-2022,176.57,182.58
11-21-2022,184.24,182.59
11-22-2022,186.61,184.84
11-23-2022,187.28,185.41
11-24-2022,188.49,185.99
11-25-2022,188.57,186.35
11-28-2022,186.96,184.86
11-29-2022,188.88,185.47
11-30-2022,190.51,187.1
12-01-2022,192.1,187.83
12-02-2022,191.47,187.47
12-05-2022,188.92,185.25
12-06-2022,186.6,182.94
12-07-2022,186.08,182.82
12-08-2022,187.28,182.83
12-09-2022,186.79,182.63
12-12-2022,187.5,183.29
12-13-2022,187.77,183.33
12-14-2022,186.46,182.24
12-15-2022,184.44,179.64
12-16-2022,182.76,178.2
12-19-2022,181.27,175.98
12-20-2022,182.21,176.96
12-21-2022,184.47,179.39
12-22-2022,182.09,177.38
12-23-2022,183.06,178.87
12-28-2022,180.09,176.83
12-29-2022,183.35,178.87
01-03-2023,181.99,178.56
01-04-2023,183.39,179.9
01-05-2023,183.02,179.25
01-06-2023,185.16,182.08
01-09-2023,186.33,182.47
01-10-2023,187.26,182.86
01-11-2023,188.49,184.02
01-12-2023,190.86,185.73
01-13-2023,191.41,187.1
01-16-2023,191.9,187.38
01-17-2023,192.59,188
01-18-2023,191.93,187.27
01-19-2023,191.73,186.95
01-20-2023,193.01,188.44
01-23-2023,194.08,189.66
01-24-2023,193.8,189.64
01-25-2023,193.21,189.48
01-26-2023,194.24,190.41
01-27-2023,197.45,190.6
01-30-2023,196.51,189.32
01-31-2023,199.92,191.13
02-01-2023,199.74,190.98
02-02-2023,199.31,190.89
02-03-2023,201.26,191.05
02-06-2023,200.58,189.86
02-07-2023,201.91,190.74
02-08-2023,201.33,190.33
02-09-2023,200.58,189.58
02-10-2023,200.33,189.71
02-13-2023,202.29,190.54
02-14-2023,202.96,190.7
02-15-2023,203.09,190.85
02-16-2023,201.7,189.8
02-17-2023,198.95,188.96
02-21-2023,194.28,186.54
02-22-2023,194.43,186
02-23-2023,193.77,185.97
02-24-2023,193.97,186.26
02-27-2023,195.32,186.76
02-28-2023,196.55,186.45
03-01-2023,198.2,186.81
03-02-2023,197.96,187.59
03-03-2023,200.71,189.85
03-06-2023,198.15,189.23
03-07-2023,195.98,187.03
03-08-2023,196.33,187.69
03-09-2023,192.3,185.38
03-10-2023,185.86,182.5
03-13-2023,187.01,180.79
03-14-2023,188.02,181.91
03-15-2023,184.88,179.01
03-16-2023,186.73,180.56
03-17-2023,184.84,179.16
03-20-2023,184.92,180.38
03-21-2023,186.83,181.65
03-22-2023,184.73,180.53
03-23-2023,185.15,179.87
03-24-2023,184.94,180.27
03-27-2023,185.97,181.46
03-28-2023,183.3,181.76
03-29-2023,187.43,183.43
03-30-2023,188.37,184.58
03-31-2023,190.54,186.05
04-03-2023,193.36,187.78
04-04-2023,192.8,187.76
04-05-2023,190.34,186.79
04-06-2023,190.68,187.14
04-10-2023,191.29,187.87
04-11-2023,192.78,189.22
04-12-2023,192.94,189.52
04-13-2023,194.26,190.55
04-14-2023,194.08,190.7
04-17-2023,196.19,191.28
04-18-2023,196.48,191.67
04-19-2023,197.51,191.64
04-20-2023,196.25,191.17
04-21-2023,196.93,191.75
04-24-2023,196.89,191.72
04-25-2023,194.63,189.52
04-26-2023,193.9,188.84
04-27-2023,195.11,190.38
04-28-2023,198.64,191.45
05-01-2023,200.68,191.25
05-02-2023,197.89,189.33
05-03-2023,196.93,188.84
05-04-2023,196.56,187.76
05-05-2023,200.96,190.58
05-08-2023,201.49,190.98
05-09-2023,203.22,190.99
05-10-2023,201.6,190.22
05-11-2023,200.8,189.46
05-12-2023,201.76,189.6
05-15-2023,203.71,190.72
05-16-2023,201.85,187.97
05-17-2023,202.79,188.48
05-18-2023,202.26,188.51
05-19-2023,202.83,189.01
05-23-2023,201.5,187.15
05-24-2023,199.77,185.13
05-25-2023,197.74,183.71
05-26-2023,199.4,185.07
05-29-2023,201.45,185.52
05-30-2023,199.54,183.52
05-31-2023,199.23,181.98
06-01-2023,200.84,182.93
06-02-2023,204.2,186.25
06-05-2023,203.64,185.39
06-06-2023,204.73,186.55
06-07-2023,203.85,185.88
06-08-2023,203.45,185.58
06-09-2023,203.39,185.11
06-12-2023,203.37,185.38
06-13-2023,203.87,186.02
06-14-2023,204.1,186.4
06-15-2023,203.83,186.59
06-16-2023,202.88,186.11
06-19-2023,203.09,185.73
06-20-2023,201.96,184.05
06-21-2023,203.05,183.62
06-22-2023,202.1,182.46
06-23-2023,200.89,180.97
06-26-2023,201.02,182.54
06-27-2023,203.21,183.95
06-28-2023,204.09,184.75
06-29-2023,205.57,185.83
06-30-2023,208.67,188.09
07-04-2023,208.15,188.64
07-05-2023,207.04,187.69
07-06-2023,205.65,184.96
07-07-2023,207.05,185.27
07-10-2023,207.85,185.19
07-11-2023,209.59,185.71
07-12-2023,211.37,187.51
07-13-2023,212.91,189.44
07-14-2023,212.22,189.3
07-17-2023,212.18,188.97
07-18-2023,213.93,190.37
07-19-2023,214.75,191.44
07-20-2023,214.26,190.93
07-21-2023,214.74,191.97
07-24-2023,215.84,192.29
07-25-2023,216.09,192.13
07-26-2023,216.11,192.22
07-27-2023,213.4,190.64
07-28-2023,214.95,191.92
07-31-2023,216.94,192.94
08-01-2023,216.25,192.06
08-02-2023,212.92,189.12
08-03-2023,212.66,188.21
08-04-2023,212.87,189.29
08-08-2023,212.31,189.01
08-09-2023,212.76,189.66
08-10-2023,213.15,190.29
08-11-2023,214.01,190.92
08-14-2023,213.6,189.95
08-15-2023,210.36,186.29
08-16-2023,209.46,186.29
08-17-2023,208.06,185.49
08-18-2023,208.48,185.57
08-21-2023,208.47,185.26
08-22-2023,209.01,184.43
08-23-2023,210.19,186.2
08-24-2023,208.43,185.24
08-25-2023,209.7,185.81
08-28-2023,211.16,187.58
08-29-2023,213.53,190.1
08-30-2023,213.5,190.57
08-31-2023,214.08,190.29
09-01-2023,215.07,192.67
09-05-2023,213.99,191.43
09-06-2023,212.41,189.68
09-07-2023,209.41,188.88
09-08-2023,209,188.34
09-11-2023,209.12,189.35
09-12-2023,209.34,189.74
09-13-2023,208.14,190.27
09-14-2023,210.35,193.21
09-15-2023,210.34,193.72
09-18-2023,209.44,192.5
09-19-2023,207.7,189.95
09-20-2023,207.28,189.91
09-21-2023,203.88,185.94
09-22-2023,204.18,185.85
09-25-2023,204.95,186.05
09-26-2023,203.16,183.75
09-27-2023,203.05,182.68
09-28-2023,204.67,184.33
09-29-2023,204.49,183.95
10-02-2023,201.93,180.52
10-03-2023,200.05,179.05
10-04-2023,199.72,179.18
10-05-2023,199.66,180.27
10-06-2023,200.98,181.29
10-10-2023,202.68,183.69
10-11-2023,203.41,185.23
10-12-2023,201.04,183.69
10-13-2023,199.93,183.34
10-16-2023,201.19,184.82
10-17-2023,201.67,185.5
10-18-2023,198.99,183.22
10-19-2023,196.99,182.26
10-20-2023,194.94,180.07
10-23-2023,193.77,179.44
10-24-2023,192.15,178.87
10-25-2023,191.81,178.63
10-26-2023,191.97,177.95
10-27-2023,191.92,176.72
10-30-2023,191.42,177.87
10-31-2023,192.5,178.04
11-01-2023,193.4,179.99
11-02-2023,198.2,185.15
11-03-2023,201.47,187.02
11-06-2023,199.98,186.26
11-07-2023,198.15,184.68
11-08-2023,199.34,184.25
11-09-2023,198.94,184.79
11-10-2023,200.05,185.42
11-13-2023,200.59,185.94
11-14-2023,203.32,189.04
11-15-2023,203.82,189.37
11-16-2023,201.93,189.36
11-17-2023,203.03,190.52
11-20-2023,203.94,191.19
11-21-2023,202.89,189.95
11-22-2023,202.6,189.99
11-23-2023,202.59,190.02
11-24-2023,203.06,189.89
11-27-2023,202.15,189.23
11-28-2023,202.38,189.3
11-29-2023,203.22,190.15
11-30-2023,203.36,191.37
12-01-2023,205.81,193.42
12-04-2023,205.15,193.02
12-05-2023,204.08,192.7
12-06-2023,203.43,191.78
12-07-2023,202.52,191.91
12-08-2023,203.07,192.45
12-11-2023,202.56,192.33
12-12-2023,201.38,191.53
12-13-2023,205.52,195.28
12-14-2023,208.76,196.85
12-15-2023,206.22,194.48
12-18-2023,206.76,195.37
12-19-2023,209.12,197.43
12-20-2023,207.05,195.18
12-21-2023,208.64,196.77
12-22-2023,208.62,197.86
12-27-2023,209.87,199.2
12-28-2023,209.76,198.58
12-29-2023,209.53,198.86
01-02-2024,208.79,198.12
01-03-2024,207.84,197.61
01-04-2024,208.12,198.12
01-05-2024,209.26,198.75
01-08-2024,210.31,200.05
01-09-2024,209.09,199.19
01-10-2024,209.02,199.36
01-11-2024,208.45,198.69
01-12-2024,209.21,199.37
01-15-2024,210.06,200.05
01-16-2024,208.1,198.97
01-17-2024,206.71,196.6
01-18-2024,207.65,197.19
01-19-2024,208.91,198.61
01-22-2024,209.47,198.78
01-23-2024,210.69,199.83
01-24-2024,211.91,199.87
01-25-2024,213.27,200.59
01-26-2024,214.33,200.82
01-29-2024,214.89,201.6
01-30-2024,214.71,201.89
01-31-2024,213.64,199.95
02-01-2024,213.04,200.88
02-02-2024,212.33,200.55
02-05-2024,209.39,198.53
02-06-2024,210.48,199.34
02-07-2024,210.83,199.45
02-08-2024,209.92,198.98
02-09-2024,210.45,199.84
02-12-2024,210.99,200.38
02-13-2024,205.95,195.8
02-14-2024,209.26,198.83
02-15-2024,213.7,202.02
02-16-2024,213.25,202.33
02-20-2024,210.8,201.98
02-21-2024,210.61,201.55
02-22-2024,211.41,202.95
02-23-2024,211.37,203.86
02-26-2024,211.28,203.01
02-27-2024,210.97,203.05
02-28-2024,210.46,202.42
02-29-2024,212.02,203.59
